candidate_id,age,gender,height_cm,weight_kg,matric_percentage,inter_percentage,cgpa,physical_fitness_score,medical_status,marital_status,city,computer_skills,leadership_score,communication_score,branch_preference,eligibility_status
PN-14461,18,Male,177.4,70.5,59.97,59.49,2.46,65,Fit,Single,Lahore,Intermediate,64,52,Logistics,Eligible
PN-13921,21,Male,172.6,68.6,47.06,64.05,2.69,73,Fit,Single,Peshawar,Advanced,49,46,Marine Engineering,Not Eligible
PN-11763,17,Male,179.7,94.8,49.88,45.15,1.55,62,Fit,Single,Karachi,Intermediate,70,85,Marine Engineering,Not Eligible
PN-10751,22,Male,172.7,62.7,49.75,55.06,0.0,49,Fit,Single,Islamabad,Beginner,67,59,Combat,Not Eligible
PN-11786,16,Male,173.8,92.6,49.89,47.75,1.51,80,Fit,Single,Peshawar,Intermediate,63,57,Marine Engineering,Not Eligible
PN-17289,19,Male,173.6,70.1,62.02,62.8,0.0,61,Unfit,Married,Lahore,Beginner,45,48,Marine Engineering,Not Eligible
PN-16213,16,Male,166.8,69.4,60.61,80.0,2.68,85,Fit,Married,Multan,Advanced,62,58,IT & Cyber,Eligible
PN-14502,24,Female,162.3,47.9,56.43,71.74,2.9,80,Fit,Single,Quetta,Intermediate,61,64,Marine Engineering,Eligible
PN-14854,19,Female,165.1,54.5,41.82,53.54,2.14,82,Fit,Single,Karachi,Intermediate,56,60,Combat,Not Eligible
PN-12712,22,Male,170.4,65.8,59.13,66.72,2.84,56,Fit,Single,Rawalpindi,Advanced,45,48,Logistics,Eligible
PN-16767,19,Male,161.3,70.7,55.16,62.06,2.42,65,Fit,Single,Peshawar,Intermediate,77,81,Marine Engineering,Eligible
PN-17089,25,Male,168.1,70.8,46.76,60.33,2.04,54,Fit,Single,Lahore,Intermediate,52,56,Marine Engineering,Not Eligible
PN-14194,22,Female,162.6,60.4,73.05,51.36,0.0,100,Fit,Single,Lahore,Intermediate,67,63,Combat,Eligible
PN-11334,22,Male,168.3,58.6,62.2,56.38,1.7,71,Fit,Single,Rawalpindi,Advanced,49,48,Combat,Eligible
PN-17805,19,Female,159.2,47.0,68.74,68.13,2.52,67,Fit,Single,Lahore,Advanced,41,41,Logistics,Eligible
PN-16888,32,Female,156.0,59.0,78.04,89.32,3.44,38,Unfit,Single,Lahore,Beginner,62,55,Logistics,Not Eligible
PN-12855,20,Male,173.5,79.0,56.73,56.78,0.0,73,Fit,Single,Karachi,Beginner,43,58,Logistics,Not Eligible
PN-10187,16,Male,183.7,71.5,49.74,70.35,0.0,63,Fit,Single,Lahore,Advanced,59,70,IT & Cyber,Not Eligible
PN-11137,19,Male,174.9,74.4,85.38,71.0,2.64,79,Fit,Single,Lahore,Advanced,87,77,IT & Cyber,Eligible
PN-17774,20,Male,173.0,75.2,86.73,80.5,0.0,71,Fit,Married,Lahore,Advanced,67,79,Logistics,Eligible
PN-12059,24,Male,159.1,71.9,57.44,62.56,0.0,64,Unfit,Single,Lahore,Beginner,100,96,Naval Aviation,Not Eligible
PN-17350,16,Male,176.2,62.8,71.05,71.26,0.0,58,Fit,Single,Hyderabad,Beginner,56,53,Marine Engineering,Eligible
PN-18247,18,Female,157.6,54.7,64.12,50.92,0.0,49,Fit,Single,Lahore,Intermediate,73,81,Logistics,Not Eligible
PN-10149,25,Male,169.0,70.4,75.42,67.96,2.43,75,Unfit,Single,Faisalabad,Intermediate,67,60,Naval Aviation,Not Eligible
PN-14125,25,Male,172.4,78.4,46.39,39.76,1.66,77,Fit,Single,Gujranwala,Intermediate,64,63,Combat,Not Eligible
PN-14890,23,Female,157.0,44.2,38.13,52.74,0.0,74,Fit,Married,Karachi,Beginner,82,71,Naval Aviation,Not Eligible
PN-17760,18,Female,150.7,42.0,53.91,55.6,0.0,71,Fit,Married,Gujranwala,Beginner,63,50,Marine Engineering,Not Eligible
PN-13364,21,Male,169.0,70.9,65.98,72.6,3.07,69,Fit,Single,Quetta,Intermediate,51,40,Marine Engineering,Eligible
PN-14789,23,Male,162.4,68.3,68.7,67.33,2.28,62,Fit,Single,Quetta,Intermediate,58,57,Marine Engineering,Eligible
PN-12867,21,Male,171.8,55.6,65.45,81.44,3.5,66,Fit,Single,Karachi,Beginner,61,64,Logistics,Eligible
PN-13777,25,Female,163.1,61.1,75.96,95.81,3.99,73,Fit,Single,Karachi,Intermediate,46,49,IT & Cyber,Eligible
PN-11387,21,Female,163.4,56.7,67.03,77.48,2.53,76,Fit,Single,Peshawar,Beginner,79,81,IT & Cyber,Eligible
PN-15942,17,Male,165.9,70.5,67.48,71.36,0.0,76,Fit,Single,Rawalpindi,Intermediate,63,60,Medical Corps,Eligible
PN-13068,18,Male,181.0,77.1,43.83,48.9,1.78,61,Unfit,Single,Islamabad,Intermediate,64,62,IT & Cyber,Not Eligible
PN-17252,24,Male,167.9,88.5,62.86,58.5,2.68,31,Unfit,Single,Islamabad,Beginner,79,79,Logistics,Not Eligible
PN-15696,23,Male,173.6,66.6,52.18,57.72,0.0,50,Fit,Single,Lahore,Intermediate,65,54,Naval Aviation,Not Eligible
PN-13630,16,Male,176.3,67.6,72.67,62.07,2.73,72,Fit,Single,Karachi,Beginner,30,45,Medical Corps,Eligible
PN-17883,21,Male,167.0,72.6,48.68,39.4,1.75,77,Fit,Single,Karachi,Intermediate,48,60,Combat,Not Eligible
PN-14798,20,Male,162.7,76.8,63.81,69.37,0.0,69,Fit,Single,Karachi,Intermediate,76,64,Combat,Eligible
PN-13029,29,Male,176.0,82.8,68.06,77.38,2.99,64,Fit,Single,Gujranwala,Beginner,77,66,Marine Engineering,Not Eligible
PN-12970,17,Male,170.7,73.4,43.87,55.04,2.39,46,Fit,Single,Rawalpindi,Intermediate,83,53,Combat,Not Eligible
PN-17615,25,Male,176.6,70.6,75.08,75.62,3.33,64,Fit,Single,Karachi,Intermediate,58,59,Marine Engineering,Eligible
PN-11709,24,Male,171.2,53.2,74.18,69.96,0.0,54,Fit,Married,Karachi,Advanced,67,83,Naval Aviation,Eligible
PN-12954,16,Male,180.4,53.6,57.92,51.56,0.0,63,Fit,Single,Islamabad,Beginner,65,80,Naval Aviation,Eligible
PN-10455,18,Female,153.5,42.0,73.7,71.92,2.95,79,Fit,Single,Faisalabad,Intermediate,62,62,Combat,Eligible
PN-16137,24,Male,184.7,80.7,94.25,77.58,3.07,66,Fit,Single,Peshawar,Advanced,57,60,Combat,Eligible
PN-17329,22,Male,172.1,66.8,70.13,63.39,0.0,62,Fit,Married,Rawalpindi,Intermediate,84,77,Marine Engineering,Eligible
PN-16412,22,Female,149.6,50.2,45.34,39.11,0.0,61,Fit,Single,Quetta,Intermediate,57,53,Combat,Not Eligible
PN-10610,25,Male,171.3,73.3,49.85,60.58,0.0,81,Fit,Single,Karachi,Advanced,65,58,Medical Corps,Not Eligible
PN-14264,17,Male,164.4,69.3,58.09,47.26,2.2,100,Fit,Single,Quetta,Advanced,61,53,Logistics,Not Eligible
PN-14827,33,Female,147.2,57.4,68.42,57.84,0.0,39,Fit,Married,Islamabad,Advanced,68,48,Naval Aviation,Not Eligible
PN-17429,22,Male,162.5,61.2,54.33,68.05,2.56,58,Fit,Single,Rawalpindi,Advanced,68,61,Logistics,Eligible
PN-12075,22,Male,175.4,61.5,64.79,58.7,2.26,30,Unfit,Single,Islamabad,Intermediate,81,68,Marine Engineering,Not Eligible
PN-14053,28,Male,166.8,73.4,68.38,65.3,0.0,61,Fit,Single,Multan,Intermediate,77,50,Naval Aviation,Not Eligible
PN-17130,23,Male,160.9,64.3,37.31,53.34,0.0,79,Fit,Single,Lahore,Beginner,59,63,Combat,Not Eligible
PN-11623,30,Female,147.9,53.1,72.85,92.25,0.0,70,Fit,Single,Lahore,Advanced,41,40,Logistics,Not Eligible
PN-14684,23,Male,172.1,76.7,60.04,61.18,0.0,86,Unfit,Single,Rawalpindi,Intermediate,75,62,Combat,Not Eligible
PN-15498,16,Male,166.8,72.5,66.94,69.04,0.0,68,Fit,Married,Lahore,Advanced,62,61,Logistics,Eligible
PN-15797,25,Male,161.8,64.4,78.16,80.41,3.2,63,Unfit,Single,Karachi,Advanced,61,58,Marine Engineering,Not Eligible
PN-17676,27,Male,177.1,74.8,36.36,66.71,0.0,62,Fit,Single,Lahore,Intermediate,65,67,IT & Cyber,Not Eligible
PN-10041,30,Female,153.1,56.9,76.58,65.25,2.19,73,Fit,Married,Lahore,Advanced,51,63,Marine Engineering,Not Eligible
PN-15476,19,Male,163.5,72.9,66.61,51.39,0.0,78,Fit,Single,Hyderabad,Advanced,67,45,Medical Corps,Eligible
PN-12090,25,Female,156.3,67.5,81.83,69.76,0.0,52,Fit,Single,Islamabad,Beginner,59,70,IT & Cyber,Eligible
PN-13925,22,Male,168.2,63.8,70.32,64.7,1.9,75,Fit,Single,Karachi,Beginner,53,24,Naval Aviation,Eligible
PN-12176,23,Male,176.2,68.4,54.84,71.23,0.0,96,Fit,Single,Islamabad,Intermediate,55,56,IT & Cyber,Eligible
PN-10075,17,Female,167.3,61.3,73.28,61.21,2.21,32,Unfit,Single,Hyderabad,Beginner,69,80,Combat,Not Eligible
PN-17015,25,Male,167.1,67.3,53.71,52.68,0.0,81,Fit,Single,Karachi,Intermediate,69,61,Combat,Eligible
PN-13799,25,Male,163.7,72.4,74.62,45.04,1.76,70,Unfit,Single,Islamabad,Beginner,46,63,IT & Cyber,Not Eligible
PN-12658,16,Male,172.6,77.2,47.72,44.93,0.0,58,Unfit,Single,Karachi,Advanced,55,57,Combat,Not Eligible
PN-13181,25,Male,164.3,72.0,65.26,60.79,2.49,50,Unfit,Married,Peshawar,Beginner,37,50,Combat,Not Eligible
PN-12077,19,Male,173.4,50.0,58.12,50.04,1.5,63,Fit,Single,Peshawar,Beginner,67,65,Marine Engineering,Eligible
PN-10442,21,Male,171.6,59.4,54.47,54.25,0.0,28,Fit,Single,Karachi,Intermediate,62,65,Marine Engineering,Not Eligible
PN-17523,33,Male,175.3,70.7,54.78,56.6,0.0,68,Fit,Single,Lahore,Advanced,78,78,Logistics,Not Eligible
PN-12052,17,Female,153.9,53.5,66.15,71.14,0.0,85,Unfit,Single,Islamabad,Intermediate,64,55,IT & Cyber,Not Eligible
PN-12542,25,Male,167.3,73.4,54.79,50.87,2.17,51,Unfit,Single,Faisalabad,Intermediate,55,69,Logistics,Not Eligible
PN-11302,21,Female,167.6,54.6,69.1,70.01,3.12,46,Fit,Single,Lahore,Intermediate,78,61,Logistics,Not Eligible
PN-18061,20,Male,163.6,50.0,61.12,52.72,1.71,51,Fit,Single,Islamabad,Intermediate,54,61,IT & Cyber,Eligible
PN-13431,17,Male,169.7,57.7,65.0,82.74,3.57,59,Fit,Single,Islamabad,Beginner,57,67,Combat,Eligible
PN-11305,19,Male,168.0,69.9,46.39,49.32,0.0,63,Fit,Married,Lahore,Beginner,61,53,Marine Engineering,Not Eligible
PN-10237,18,Male,175.1,55.2,52.25,45.65,1.8,75,Fit,Married,Quetta,Intermediate,50,47,Naval Aviation,Not Eligible
PN-17307,26,Male,170.7,51.6,71.23,67.96,0.0,66,Fit,Single,Hyderabad,Advanced,87,90,Combat,Not Eligible
PN-12600,23,Male,163.9,88.0,76.03,63.06,2.63,63,Fit,Single,Karachi,Beginner,75,57,Combat,Eligible
PN-14617,24,Male,174.4,70.4,59.65,58.23,0.0,63,Fit,Single,Karachi,Advanced,55,62,Combat,Not Eligible
PN-12574,29,Male,179.6,76.5,67.41,61.73,1.96,58,Unfit,Single,Islamabad,Intermediate,62,63,Combat,Not Eligible
PN-13281,25,Male,159.6,59.8,77.47,53.26,0.0,59,Unfit,Single,Lahore,Intermediate,62,61,Combat,Not Eligible
PN-13187,17,Female,159.8,67.1,66.4,65.97,2.64,85,Fit,Single,Hyderabad,Intermediate,57,64,Logistics,Eligible
PN-13954,24,Male,168.2,59.1,63.44,70.77,0.0,51,Unfit,Single,Karachi,Beginner,50,65,IT & Cyber,Not Eligible
PN-12769,22,Male,170.7,87.3,47.51,71.77,3.1,56,Fit,Single,Peshawar,Intermediate,60,56,Combat,Not Eligible
PN-14832,20,Male,167.0,75.0,77.44,71.12,2.76,72,Unfit,Single,Faisalabad,Intermediate,83,48,IT & Cyber,Not Eligible
PN-14224,23,Female,149.4,48.2,52.87,42.71,1.88,53,Fit,Married,Multan,Beginner,51,71,Logistics,Not Eligible
PN-12107,19,Male,168.8,78.3,63.45,56.65,0.0,80,Fit,Married,Islamabad,Advanced,73,60,Logistics,Eligible
PN-12680,16,Male,171.1,63.1,71.51,78.55,3.09,54,Fit,Single,Lahore,Intermediate,74,59,Naval Aviation,Eligible
PN-12762,18,Female,160.7,59.8,74.59,76.43,3.1,43,Fit,Single,Rawalpindi,Advanced,47,55,Medical Corps,Not Eligible
PN-14689,16,Female,153.9,82.5,55.93,63.27,2.1,78,Fit,Married,Faisalabad,Intermediate,69,71,IT & Cyber,Eligible
PN-15400,19,Male,165.6,93.3,66.65,70.71,0.0,74,Fit,Single,Karachi,Advanced,80,54,Marine Engineering,Eligible
PN-11388,33,Male,179.6,64.0,85.26,64.62,2.68,89,Unfit,Single,Quetta,Intermediate,76,60,Marine Engineering,Not Eligible
PN-12902,17,Female,157.7,60.8,78.08,62.22,0.0,34,Fit,Married,Lahore,Beginner,66,39,Marine Engineering,Not Eligible
PN-17931,25,Female,165.3,58.4,58.32,49.45,1.75,82,Fit,Single,Karachi,Intermediate,53,65,Marine Engineering,Not Eligible
PN-17051,18,Male,175.4,80.1,71.64,83.88,3.37,73,Fit,Single,Hyderabad,Intermediate,69,63,Combat,Eligible
PN-17537,21,Female,159.5,52.9,60.69,65.5,0.0,70,Fit,Single,Lahore,Beginner,51,60,Combat,Eligible
PN-18338,20,Male,164.8,56.1,67.02,64.74,0.0,89,Unfit,Single,Lahore,Intermediate,39,58,Combat,Not Eligible
PN-15001,24,Male,182.2,67.2,41.15,46.67,1.87,78,Fit,Married,Lahore,Intermediate,63,54,Combat,Not Eligible
PN-15854,24,Male,170.7,60.8,65.52,47.16,0.0,59,Unfit,Single,Faisalabad,Intermediate,44,42,Marine Engineering,Not Eligible
PN-11280,24,Male,169.8,76.3,66.83,50.77,0.0,55,Fit,Single,Rawalpindi,Advanced,71,80,Naval Aviation,Eligible
PN-17823,19,Male,161.4,66.0,59.79,72.79,2.81,85,Fit,Single,Lahore,Beginner,72,51,Naval Aviation,Eligible
PN-10805,23,Male,177.7,75.2,94.12,82.3,2.76,68,Unfit,Single,Multan,Advanced,72,49,Marine Engineering,Not Eligible
PN-16405,17,Male,171.5,67.7,68.77,64.55,0.0,49,Fit,Married,Hyderabad,Intermediate,69,67,Combat,Not Eligible
PN-11556,23,Male,175.6,87.4,76.22,69.35,2.68,61,Fit,Single,Hyderabad,Intermediate,64,63,Marine Engineering,Eligible
PN-17925,24,Female,151.7,54.4,80.69,59.22,2.94,79,Unfit,Married,Lahore,Advanced,66,82,Naval Aviation,Not Eligible
PN-13191,24,Female,155.7,51.3,92.02,70.2,0.0,48,Fit,Single,Lahore,Advanced,59,40,Marine Engineering,Not Eligible
PN-14567,25,Female,161.4,65.2,85.34,80.32,3.44,50,Fit,Single,Karachi,Intermediate,70,70,Combat,Eligible
PN-14803,24,Female,160.0,53.9,77.04,68.0,2.46,67,Unfit,Single,Lahore,Beginner,69,44,Naval Aviation,Not Eligible
PN-18213,21,Male,182.3,71.1,77.65,92.22,0.0,48,Unfit,Single,Islamabad,Beginner,77,85,IT & Cyber,Not Eligible
PN-14842,18,Male,182.2,80.8,84.57,83.39,0.0,74,Fit,Single,Karachi,Advanced,58,59,Marine Engineering,Eligible
PN-13595,26,Male,168.0,65.8,54.22,63.87,2.2,55,Unfit,Single,Quetta,Intermediate,94,78,Marine Engineering,Not Eligible
PN-16036,24,Male,173.4,76.7,78.32,95.1,0.0,73,Fit,Single,Lahore,Intermediate,41,41,Naval Aviation,Eligible
PN-16853,32,Male,162.1,67.6,63.93,77.11,3.06,66,Fit,Single,Gujranwala,Advanced,51,51,Combat,Not Eligible
PN-16959,32,Female,153.3,51.6,62.4,62.89,2.64,70,Fit,Single,Multan,Intermediate,84,84,IT & Cyber,Not Eligible
PN-11921,19,Female,158.8,51.2,63.04,67.95,2.52,70,Fit,Single,Lahore,Advanced,62,46,Logistics,Eligible
PN-10514,19,Male,163.5,76.8,65.8,73.49,0.0,97,Fit,Single,Lahore,Intermediate,67,49,Naval Aviation,Eligible
PN-14178,16,Female,154.6,60.8,46.95,72.34,2.75,59,Fit,Single,Lahore,Beginner,60,61,Marine Engineering,Not Eligible
PN-16844,20,Male,167.5,69.9,62.76,64.36,2.22,84,Fit,Single,Lahore,Beginner,80,57,Naval Aviation,Eligible
PN-11309,23,Female,166.7,47.5,56.81,55.51,0.0,67,Fit,Single,Lahore,Beginner,61,50,Medical Corps,Not Eligible
PN-15668,23,Male,171.6,85.5,62.33,52.81,1.88,72,Fit,Single,Rawalpindi,Beginner,63,69,IT & Cyber,Eligible
PN-10915,16,Male,178.7,74.8,60.15,62.53,2.47,59,Fit,Single,Peshawar,Advanced,59,67,Medical Corps,Eligible
PN-13453,23,Male,176.8,65.1,60.67,63.68,2.36,87,Unfit,Single,Lahore,Intermediate,56,54,Naval Aviation,Not Eligible
PN-13696,19,Male,166.1,79.6,52.23,61.03,2.07,59,Fit,Single,Lahore,Beginner,46,44,Marine Engineering,Eligible
PN-14243,25,Female,155.2,59.0,64.58,66.23,2.88,91,Unfit,Single,Lahore,Intermediate,51,69,Marine Engineering,Not Eligible
PN-13157,27,Male,168.0,58.8,71.39,74.91,0.0,61,Unfit,Single,Lahore,Intermediate,67,61,Naval Aviation,Not Eligible
PN-12199,18,Female,156.6,58.4,84.91,74.28,2.91,82,Fit,Single,Islamabad,Intermediate,41,49,Medical Corps,Eligible
PN-10775,23,Male,162.8,73.9,82.04,76.0,3.26,71,Fit,Single,Karachi,Beginner,51,60,Marine Engineering,Eligible
PN-14426,23,Male,163.4,77.3,47.83,52.04,0.0,37,Fit,Single,Multan,Beginner,56,57,Marine Engineering,Not Eligible
PN-16151,21,Male,164.9,75.3,72.26,44.93,0.0,69,Fit,Single,Peshawar,Beginner,70,77,Logistics,Not Eligible
PN-16098,29,Male,173.2,69.6,72.93,69.03,3.18,47,Fit,Single,Quetta,Advanced,66,53,IT & Cyber,Not Eligible
PN-10944,16,Female,151.9,62.0,57.44,67.1,2.22,44,Unfit,Single,Multan,Intermediate,56,76,Logistics,Not Eligible
PN-10823,17,Male,173.7,73.3,71.42,77.89,0.0,51,Fit,Single,Islamabad,Beginner,55,62,Combat,Eligible
PN-16879,25,Male,178.6,56.4,36.27,37.76,1.5,47,Fit,Married,Karachi,Beginner,89,71,Marine Engineering,Not Eligible
PN-15006,33,Female,157.0,51.1,68.25,56.14,0.0,71,Unfit,Married,Lahore,Intermediate,68,61,Medical Corps,Not Eligible
PN-16613,23,Male,176.9,50.0,33.33,33.0,1.5,98,Fit,Single,Islamabad,Beginner,54,60,IT & Cyber,Not Eligible
PN-14278,24,Male,170.1,61.6,71.24,66.54,2.51,27,Unfit,Married,Multan,Intermediate,47,34,Marine Engineering,Not Eligible
PN-10165,21,Male,169.4,67.3,66.18,55.82,0.0,23,Fit,Single,Faisalabad,Advanced,50,51,IT & Cyber,Not Eligible
PN-15620,19,Female,157.9,60.9,57.57,69.57,0.0,52,Fit,Single,Islamabad,Beginner,80,56,Combat,Eligible
PN-14548,24,Male,176.9,60.3,36.63,65.02,0.0,69,Fit,Single,Hyderabad,Intermediate,48,60,IT & Cyber,Not Eligible
PN-13984,16,Male,167.7,67.7,68.72,89.67,3.71,60,Fit,Single,Lahore,Beginner,76,66,Medical Corps,Eligible
PN-12539,24,Male,180.6,60.5,63.13,79.37,0.0,72,Fit,Married,Islamabad,Beginner,61,48,Combat,Eligible
PN-16958,23,Male,172.6,70.3,50.56,56.18,1.96,44,Fit,Married,Hyderabad,Advanced,61,71,Combat,Not Eligible
PN-13192,16,Male,168.0,50.4,65.12,51.94,0.0,52,Fit,Single,Peshawar,Beginner,75,63,Naval Aviation,Not Eligible
PN-11312,31,Male,161.1,62.5,49.86,70.06,3.26,58,Fit,Married,Lahore,Intermediate,60,79,Combat,Not Eligible
PN-15208,18,Female,157.8,42.8,69.15,75.74,0.0,71,Unfit,Single,Karachi,Advanced,52,57,Medical Corps,Not Eligible
PN-17970,22,Male,178.1,58.7,59.47,61.47,2.32,50,Fit,Single,Quetta,Beginner,41,40,IT & Cyber,Eligible
PN-15384,22,Male,177.4,76.2,61.34,49.7,0.0,57,Unfit,Single,Islamabad,Beginner,78,85,Marine Engineering,Not Eligible
PN-17309,18,Male,180.5,84.8,89.11,76.06,0.0,55,Fit,Single,Gujranwala,Advanced,76,75,IT & Cyber,Eligible
PN-18131,21,Male,175.2,53.5,65.99,58.68,0.0,71,Fit,Single,Hyderabad,Advanced,62,68,Marine Engineering,Eligible
PN-16723,21,Male,174.8,73.0,89.36,81.39,0.0,78,Fit,Single,Rawalpindi,Intermediate,29,49,Marine Engineering,Eligible
PN-13301,21,Male,176.5,71.1,67.59,55.75,0.0,59,Fit,Single,Multan,Intermediate,66,68,Medical Corps,Eligible
PN-13311,16,Male,173.6,83.6,73.19,61.23,2.28,42,Fit,Single,Lahore,Intermediate,61,49,Combat,Not Eligible
PN-16905,21,Male,174.0,77.1,76.18,76.92,0.0,80,Fit,Single,Karachi,Intermediate,39,62,Marine Engineering,Eligible
PN-10328,18,Male,173.5,78.4,73.51,47.53,0.0,78,Fit,Single,Hyderabad,Advanced,28,59,Medical Corps,Not Eligible
PN-15887,19,Male,177.9,69.9,72.19,72.33,2.87,43,Unfit,Single,Quetta,Intermediate,83,70,IT & Cyber,Not Eligible
PN-12491,32,Male,165.2,72.4,75.21,56.31,0.0,48,Unfit,Single,Faisalabad,Intermediate,71,65,Medical Corps,Not Eligible
PN-18231,22,Male,173.0,65.4,51.7,41.3,1.66,71,Fit,Single,Multan,Intermediate,43,64,Logistics,Not Eligible
PN-16104,24,Male,172.6,70.4,53.87,66.26,0.0,83,Fit,Married,Islamabad,Beginner,49,62,Logistics,Eligible
PN-15955,17,Male,168.9,75.7,59.55,62.99,0.0,69,Fit,Single,Karachi,Beginner,69,49,Marine Engineering,Eligible
PN-18205,19,Female,159.8,47.4,66.34,49.77,2.11,82,Fit,Single,Quetta,Intermediate,53,48,Combat,Not Eligible
PN-14409,29,Male,164.5,72.3,56.52,58.46,2.18,70,Fit,Single,Lahore,Advanced,66,61,Medical Corps,Not Eligible
PN-10833,17,Female,163.3,55.9,61.86,58.01,0.0,31,Fit,Single,Peshawar,Intermediate,61,54,Combat,Not Eligible
PN-13080,17,Female,157.3,60.1,57.82,59.16,0.0,24,Unfit,Married,Islamabad,Beginner,74,67,IT & Cyber,Not Eligible
PN-13463,21,Male,167.7,74.6,61.44,50.81,1.83,50,Fit,Single,Lahore,Advanced,49,65,Marine Engineering,Eligible
PN-15298,26,Male,159.2,78.8,67.37,75.05,2.45,54,Fit,Single,Rawalpindi,Beginner,51,43,Logistics,Not Eligible
PN-17677,16,Male,165.0,66.1,55.89,77.12,2.86,61,Fit,Single,Rawalpindi,Intermediate,67,48,Logistics,Eligible
PN-10055,24,Male,181.1,63.5,70.09,71.48,2.82,60,Fit,Single,Hyderabad,Intermediate,63,61,Marine Engineering,Eligible
PN-16231,20,Male,185.2,65.3,36.67,58.82,0.0,55,Fit,Married,Lahore,Advanced,56,47,Medical Corps,Not Eligible
PN-14065,24,Male,173.8,64.5,67.96,62.07,0.0,42,Fit,Married,Islamabad,Intermediate,56,61,Marine Engineering,Not Eligible
PN-13452,22,Male,170.6,70.9,69.29,83.09,3.52,87,Fit,Single,Karachi,Advanced,39,54,Naval Aviation,Eligible
PN-16306,18,Male,174.5,69.1,81.0,86.69,0.0,42,Fit,Married,Karachi,Intermediate,54,43,Medical Corps,Not Eligible
PN-11902,22,Male,175.8,84.4,78.23,76.56,0.0,72,Fit,Married,Islamabad,Intermediate,43,46,Combat,Eligible
PN-11482,17,Male,166.9,66.8,57.03,50.69,2.0,69,Fit,Single,Lahore,Intermediate,56,56,Marine Engineering,Eligible
PN-14874,24,Male,180.6,70.5,73.1,82.76,3.14,33,Fit,Single,Islamabad,Intermediate,69,69,Marine Engineering,Not Eligible
PN-14896,21,Male,164.5,53.3,67.86,79.89,0.0,85,Fit,Single,Karachi,Beginner,66,66,IT & Cyber,Eligible
PN-14151,19,Female,160.3,66.9,61.96,53.95,0.0,51,Fit,Single,Faisalabad,Beginner,55,58,Naval Aviation,Not Eligible
PN-17069,25,Female,163.6,61.5,82.95,93.61,3.5,68,Fit,Single,Rawalpindi,Intermediate,67,52,Marine Engineering,Eligible
PN-13336,19,Female,158.5,65.9,65.84,84.74,0.0,71,Fit,Single,Islamabad,Intermediate,69,51,IT & Cyber,Eligible
PN-16017,22,Male,170.6,62.7,83.42,81.03,3.46,66,Fit,Single,Hyderabad,Intermediate,52,55,Naval Aviation,Eligible
PN-14927,17,Male,182.5,59.2,58.99,77.88,0.0,68,Fit,Single,Karachi,Intermediate,60,60,Naval Aviation,Eligible
PN-10947,17,Male,179.0,65.2,56.07,57.65,2.36,87,Unfit,Married,Quetta,Intermediate,57,60,Naval Aviation,Not Eligible
PN-15798,17,Female,158.7,53.4,60.84,70.65,0.0,46,Fit,Single,Peshawar,Beginner,48,52,Combat,Not Eligible
PN-13294,23,Female,157.5,47.1,49.78,62.88,2.84,39,Fit,Single,Islamabad,Advanced,88,82,Medical Corps,Not Eligible
PN-12162,16,Female,158.5,54.9,63.14,58.83,0.0,78,Fit,Single,Peshawar,Advanced,81,70,Medical Corps,Eligible
PN-18355,28,Female,152.3,50.6,67.74,73.53,2.8,68,Unfit,Married,Islamabad,Beginner,63,43,Marine Engineering,Not Eligible
PN-15084,19,Male,171.8,72.7,63.15,84.51,3.38,63,Fit,Single,Hyderabad,Advanced,82,74,IT & Cyber,Eligible
PN-17761,18,Male,172.9,64.2,77.78,76.68,2.84,56,Fit,Single,Rawalpindi,Advanced,60,52,Combat,Eligible
PN-17862,24,Male,177.7,81.6,62.17,70.43,2.12,80,Fit,Single,Karachi,Advanced,41,52,Combat,Eligible
PN-13058,25,Female,152.2,70.5,69.57,71.05,0.0,84,Unfit,Single,Peshawar,Advanced,65,50,Logistics,Not Eligible
PN-15491,25,Male,174.9,62.3,95.89,85.9,0.0,59,Fit,Single,Peshawar,Advanced,63,60,Combat,Eligible
PN-16734,17,Male,169.9,70.6,65.75,78.38,0.0,75,Fit,Single,Rawalpindi,Intermediate,61,80,Marine Engineering,Eligible
PN-10769,19,Male,174.8,75.0,86.74,80.81,3.14,80,Unfit,Single,Lahore,Intermediate,76,69,Combat,Not Eligible
PN-12066,25,Male,171.5,61.8,70.98,63.93,0.0,65,Fit,Single,Quetta,Beginner,38,53,Logistics,Not Eligible
PN-13496,19,Male,174.0,66.4,79.35,78.09,2.63,68,Unfit,Single,Peshawar,Intermediate,52,57,Marine Engineering,Not Eligible
PN-10286,22,Male,183.6,60.5,63.39,42.55,1.75,59,Unfit,Single,Karachi,Intermediate,66,62,Logistics,Not Eligible
PN-11501,17,Female,160.8,67.2,67.12,71.98,3.51,89,Fit,Single,Lahore,Beginner,51,60,Combat,Eligible
PN-14525,30,Male,173.3,66.9,66.62,56.82,0.0,67,Fit,Single,Lahore,Advanced,87,69,Naval Aviation,Not Eligible
PN-17798,25,Male,168.4,50.0,64.44,68.93,0.0,47,Fit,Single,Multan,Beginner,62,51,Medical Corps,Not Eligible
PN-12333,22,Female,153.4,59.0,41.55,48.98,1.9,87,Fit,Single,Karachi,Beginner,68,67,Naval Aviation,Not Eligible
PN-12718,24,Female,160.8,64.6,64.1,73.78,0.0,26,Fit,Single,Hyderabad,Beginner,69,52,Combat,Not Eligible
